name,address,latitude,longitude,price,stars,business_type,kitchen_type,veggy,GoodForKids,RestaurantsDelivery,WiFi,Alcohol,OutdoorSeating,breakfast,brunch,lunch,dinner,dessert,latenight,romantic,upscale,casual,trendy,classy,review_count,parking,Sunday_open,Sunday_close,Monday_open,Monday_close,Tuesday_open,Tuesday_close,Wednesday_open,Wednesday_close,Thursday_open,Thursday_close,Friday_open,Friday_close,Saturday_open,Saturday_close
Wendy's,1331 W. 117Th Street,41.4855703,-81.7684235,1,1.5,Sandwiches,other,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,19,False,10:00:00,2:00:00,10:00:00,2:00:00,10:00:00,2:00:00,10:00:00,2:00:00,10:00:00,2:00:00,10:00:00,3:00:00,10:00:00,3:00:00
El Jalapeños,1313 W 117th St,41.485843100000004,-81.7684668,2,3.5,other,Mexican,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,146,True,12:00:00,21:00:00,,,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:30:00,12:00:00,22:30:00
Omar Grill,1701 E 12th St,41.503009999999996,-81.68538000000001,,4.0,other,Mediterranean,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,False,10:30:00,0:00:00,10:30:00,0:00:00,10:30:00,0:00:00,10:30:00,0:00:00,10:30:00,0:00:00,10:30:00,0:00:00,10:30:00,0:00:00
Popeyes Louisiana Kitchen,3855 Lee Rd,41.454738,-81.564544,1,1.5,Fast Food,American,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,10:30:00,22:00:00,10:30:00,23:00:00,10:30:00,23:00:00,10:30:00,23:00:00,10:30:00,23:00:00,10:30:00,23:00:00,10:30:00,23:00:00
Cool Beanz,11038 Bellflower Rd,41.508117,-81.6086729,1,1.5,Cafe,other,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,,,,,,,,,,,,,,
Rally's,14911 Snow Road,41.4036811,-81.80019870000001,1,2.0,Fast Food,other,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11,True,10:00:00,2:00:00,10:00:00,2:00:00,10:00:00,2:00:00,10:00:00,2:00:00,10:00:00,2:00:00,10:00:00,3:00:00,10:00:00,3:00:00
Rally's,11607 Buckeye Rd,41.481223,-81.6026604,1,2.0,Fast Food,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,10:00:00,3:00:00,10:00:00,3:00:00,10:00:00,3:00:00,10:00:00,3:00:00,10:00:00,4:00:00,10:00:00,5:00:00,10:00:00,5:00:00
Krispy krunchy chicken,6206 Woodland Ave,41.4880323,-81.6466874,,3.0,Fast Food,other,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,False,,,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00
Tremont Taphouse,2572 Scranton Rd,41.477180499999996,-81.69528100000001,2,4.0,Bar,American,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,True,444,True,12:00:00,2:00:00,12:00:00,2:00:00,12:00:00,2:00:00,16:00:00,0:00:00,16:00:00,0:00:00,16:00:00,0:00:00,12:00:00,2:00:00
The Red Chimney,6501 Fleet Ave,41.4563071,-81.64476590000001,1,3.5,other,American,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,46,True,5:00:00,21:00:00,5:00:00,21:00:00,5:00:00,21:00:00,5:00:00,21:00:00,5:00:00,21:00:00,5:00:00,21:00:00,5:00:00,21:00:00
Tick Tock Tavern,11526 Clifton Dr,41.4873908,-81.7671191,1,3.0,Bar,American,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,84,True,11:00:00,2:30:00,9:00:00,2:30:00,9:00:00,2:30:00,9:00:00,2:30:00,9:00:00,2:30:00,9:00:00,2:30:00,9:00:00,2:30:00
Panera Bread,11490 Euclid Ave,41.509926899999996,-81.603768,2,2.0,Sandwiches,other,False,True,True,True,False,True,True,True,True,False,False,False,False,False,True,False,False,59,True,8:00:00,20:00:00,6:30:00,21:00:00,6:30:00,21:00:00,6:30:00,21:00:00,6:30:00,21:00:00,6:30:00,21:00:00,7:00:00,21:00:00
Rascal House Pizza,11316 Euclid Ave,41.5083581,-81.605532,1,2.5,Pizza,other,False,True,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,49,False,10:00:00,1:00:00,8:00:00,2:30:00,8:00:00,2:30:00,8:00:00,2:30:00,8:00:00,2:30:00,8:00:00,2:30:00,8:00:00,2:30:00
Foundation Room,308 Euclid Ave,41.49929219,-81.69032385,3,4.0,Bar,American,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,20,True,,,,,,,17:00:00,0:00:00,17:00:00,0:00:00,17:00:00,0:00:00,17:00:00,0:00:00
Flying Cranes Cafe,13006 Larchmere Blvd,41.487072,-81.591684,2,3.5,Cafe,Japanese,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,60,False,10:30:00,15:00:00,,,,,11:30:00,15:00:00,17:30:00,20:00:00,17:30:00,20:00:00,17:30:00,20:00:00
Wahlburgers,2105 Ontario St,41.497811999999996,-81.691629,2,3.5,Burgers,American,False,True,False,True,True,True,False,False,True,True,False,False,False,False,True,True,False,279,False,11:00:00,21:00:00,,,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,22:00:00,11:00:00,23:00:00,11:00:00,23:00:00
Bruno's Ristorante,2644 W 41st St,41.4713385,-81.71361230000001,2,4.0,Event Planning & Services,Italian,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,173,True,16:00:00,21:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00,16:00:00,23:00:00
Columbo Room,1988 Noble Rd,41.540012100000006,-81.56293149999999,1,5.0,other,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,,,,,,,,,,,,,,
Starbucks,11302 Euclid Avenue,41.508233000000004,-81.60589399999999,1,3.5,Cafe,other,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,25,True,5:00:00,22:00:00,5:00:00,22:00:00,5:00:00,22:00:00,5:00:00,22:00:00,5:00:00,22:00:00,6:00:00,22:00:00,6:00:00,22:00:00
Chipotle Mexican Grill,224 Euclid Ave,41.49939939,-81.69167679,1,2.5,Fast Food,Mexican,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,61,False,10:45:00,22:00:00,10:45:00,22:00:00,10:45:00,22:00:00,10:45:00,22:00:00,10:45:00,22:00:00,10:45:00,22:00:00,10:45:00,22:00:00
Mel's Cafe,721 Bolivar Rd,41.497425,-81.686031,1,4.5,Sandwiches,other,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,44,False,8:00:00,14:00:00,,,7:00:00,20:00:00,7:00:00,20:00:00,8:00:00,14:00:00,7:00:00,20:00:00,8:00:00,21:00:00
Wild Eagle Saloon,921 Huron Rd E,41.499671500000005,-81.68505079999998,2,3.5,Bar,American,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,67,True,10:00:00,22:00:00,,,11:00:00,1:00:00,11:00:00,1:00:00,11:00:00,1:00:00,11:00:00,2:00:00,11:00:00,2:00:00
Taza A Lebanese Grill,1400 W 6th St,41.49888548,-81.69818845,2,4.5,Bar,Mediterranean,False,True,False,True,True,True,False,False,True,True,False,False,True,False,False,False,True,353,True,12:00:00,22:00:00,11:00:00,22:30:00,11:00:00,22:30:00,11:00:00,22:30:00,11:00:00,22:30:00,11:00:00,23:00:00,12:00:00,23:00:00
Papa John's Pizza,5358 Turney Rd,41.416393,-81.6058962,1,2.5,Pizza,other,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00
Cleveland Deli and Beverage,14939 Puritas Ave,41.433372,-81.8008714,1,3.5,Sandwiches,other,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5,False,,,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00
Great Lakes Brewing Company,2516 Market Ave,41.484398999999996,-81.7045211,2,4.0,Event Planning & Services,American,False,True,False,True,True,True,False,False,True,True,False,False,False,False,True,False,True,995,False,12:00:00,22:00:00,,,11:30:00,0:00:00,11:30:00,0:00:00,11:30:00,0:00:00,11:30:00,1:00:00,11:00:00,1:00:00
Gus's Diner One Eight Five,797 E 185th St,41.5857118,-81.54955670000001,1,3.5,Diners,other,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,31,True,7:00:00,16:00:00,7:00:00,16:00:00,7:00:00,16:00:00,7:00:00,16:00:00,7:00:00,16:00:00,7:00:00,16:00:00,7:00:00,16:00:00
Charley's Philly Steaks,230 W Huron Rd,41.4971659,-81.6940644,,1.0,Sandwiches,other,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,,,,,,,,,,,,,,
Steve's Hot Dogs Diner,6850 Biddulph Plz,41.430361600000005,-81.7332512,1,4.0,Diners,American,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,45,True,,,,,,,,,,,,,,
Common Grounds,17104 Lorain Ave,41.4505196,-81.8160821,1,4.0,Cafe,other,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,39,True,,,,,,,,,,,,,,
Pulp Juice And Smoothie Bar,11501 Clifton Blvd.,41.48683835,-81.76654959,2,4.0,Bar,other,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,16,True,10:00:00,20:00:00,7:00:00,21:00:00,7:00:00,21:00:00,7:00:00,21:00:00,7:00:00,21:00:00,7:00:00,21:00:00,9:00:00,21:00:00
Mama Santa's,12301 Mayfield Rd,41.50885770000001,-81.5972412,2,3.5,Pizza,Italian,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,308,False,,,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00
Critics Cafe,"200 Public Sq, Ste 103",41.500037299999995,-81.69192579999999,,2.5,Sandwiches,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,,,,,,,,,,,,,,
Natey's Breakfast and More,6116 Wilson Mills Rd,41.53608677,-81.45905948,,2.5,other,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,,,,,,,,,,,,,,
Flying Fig,2523 Market Ave,41.48418051,-81.70431391,2,4.0,Bar,American,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,466,True,17:00:00,22:00:00,,,,,17:00:00,22:00:00,17:00:00,22:00:00,17:00:00,23:00:00,17:00:00,23:00:00
B&M Bar-b-que,"300 E 152nd St, Ste 358",41.573172,-81.575503,1,3.0,other,other,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,14,True,,,,,,,,,,,,,,
Burger King,4123 Pearl Rd,41.4430534,-81.7034948,1,3.5,Fast Food,other,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,7:00:00,0:00:00,6:00:00,0:00:00,6:00:00,0:00:00,6:00:00,0:00:00,6:00:00,0:00:00,6:00:00,1:00:00,6:00:00,1:00:00
Cathy's - Gourmet Ice Cream Sandwiches,401 Euclid Ave,41.4999744,-81.6902403,1,4.0,Sandwiches,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,87,False,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,1:00:00,11:00:00,1:00:00
Touch Supper Truck,,41.485710100000006,-81.69663059999999,1,4.5,other,American,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,15,False,,,,,,,,,,,,,,
Burger King,2828 Carnegie Ave,41.499427000000004,-81.66801240000001,1,2.0,Fast Food,other,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False,7:00:00,22:00:00,6:00:00,23:00:00,6:00:00,23:00:00,6:00:00,23:00:00,6:00:00,23:00:00,6:00:00,0:00:00,6:00:00,23:00:00
Mia Bella Restaurant,12200 Mayfield Rd,41.5085071,-81.59780570000001,2,4.5,other,Italian,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,616,False,12:00:00,21:00:00,16:30:00,22:00:00,16:30:00,22:00:00,16:30:00,22:00:00,16:30:00,22:00:00,12:00:00,23:00:00,12:00:00,23:00:00
Famous Gyro George,6700 Harvard Ave,41.447753399999996,-81.6427777,1,2.5,other,Greek,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,,,,,,,,,,,,,,
Pizza Hut,7941 Euclid Ave,41.5042823,-81.6327169,1,1.5,Pizza,Italian,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00
Ocho Rios True Island Cuisine,1007 Ivanhoe Rd,41.552107899999996,-81.5733489,1,3.5,other,Caribbean,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,23,False,,,9:00:00,22:00:00,9:00:00,22:00:00,9:00:00,22:00:00,9:00:00,22:00:00,9:00:00,23:00:00,9:00:00,23:00:00
Don's Lighthouse,8905 Lake Ave,41.484518,-81.746095,2,3.5,Steakhouses,American,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,158,True,16:00:00,21:30:00,11:30:00,23:00:00,11:30:00,23:00:00,11:30:00,23:00:00,11:30:00,23:00:00,11:30:00,0:00:00,17:00:00,0:00:00
Nana's Kitchen,4193 W 150th St,41.44080016,-81.80005789,2,2.5,other,American,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,False,,,,,,,,,,,,,,
Sokolowski's University Inn,1201 University Rd,41.4847881,-81.6900652,2,4.5,Bar,American,False,True,False,True,True,True,False,False,True,True,False,False,False,False,True,False,False,549,True,,,11:00:00,15:00:00,11:00:00,15:00:00,11:00:00,15:00:00,11:00:00,15:00:00,17:00:00,21:00:00,16:00:00,21:00:00
Papa Nick's Pizza & Pasta,11534 Clifton Blvd,41.487438,-81.767195,1,3.5,Bar,other,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,False,48,True,13:00:00,21:00:00,16:00:00,22:00:00,16:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00,12:00:00,23:00:00
Wendy's,8104 Broadway,41.4511779,-81.6309292,1,2.5,Fast Food,other,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,11:00:00,22:00:00,10:30:00,23:00:00,10:30:00,23:00:00,10:30:00,23:00:00,10:30:00,23:00:00,10:30:00,0:00:00,10:30:00,0:00:00
Chapati Indian Grill,2215 Chester Ave,41.50383816,-81.67554328,1,2.5,other,Indian,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,33,False,12:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,12:00:00,21:00:00
Nate's Deli & Restaurant,22098 Lorain Rd,41.4414284,-81.8657414,1,3.5,Delis,American,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,False,,,,,,,,,,,,,,
Banana Blossom Thai Cuisine,2800 Clinton Ave,41.4889136,-81.70904490000001,2,4.0,other,Thai,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,186,False,16:00:00,21:00:00,17:00:00,21:30:00,17:00:00,21:30:00,17:00:00,21:30:00,17:00:00,21:30:00,17:00:00,22:30:00,16:00:00,22:30:00
Hodge's,668 Euclid Ave,41.49953789999999,-81.6882473,2,4.0,Bar,American,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,True,True,371,True,16:00:00,21:00:00,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,23:00:00,11:30:00,23:00:00
Einstein Bros,11100 Euclid Ave,41.506638,-81.604965,1,3.0,Fast Food,other,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,False,,,,,,,,,,,,,,
Las Dos Fronteras,3292 Fulton Rd,41.4645484,-81.7094175,1,3.5,other,Mexican,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,52,True,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00
The South Side,2207 W 11th St,41.4820374,-81.68900579999999,2,3.5,Bar,American,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,True,True,360,True,10:30:00,2:00:00,11:00:00,2:00:00,11:00:00,2:00:00,11:00:00,2:00:00,11:00:00,2:00:00,11:00:00,2:00:00,11:30:00,2:00:00
Red The Steakhouse,417 Prospect Ave E,41.4985864,-81.6895733,3,4.0,Bar,other,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,True,True,237,True,,,17:00:00,22:00:00,17:00:00,22:00:00,17:00:00,22:00:00,17:00:00,23:00:00,17:00:00,0:00:00,17:00:00,0:00:00
District,1350 Euclid Ave,41.50023336,-81.68149383,2,3.5,other,American,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,True,130,True,11:00:00,21:00:00,,,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,23:00:00,11:00:00,23:00:00
Tandul,2505 Professor Ave,41.477919,-81.6825795,2,4.0,Bar,Indian,False,True,True,False,True,True,False,False,True,True,False,False,False,False,True,False,False,194,True,12:00:00,22:30:00,14:00:00,22:00:00,14:00:00,22:00:00,14:00:00,22:00:00,14:00:00,22:00:00,12:00:00,22:30:00,12:00:00,22:30:00
Zaytoon Lebanese Kitchen,1150 Huron Rd E,41.4999353,-81.6833204,2,4.5,other,Mediterranean,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,68,False,,,8:00:00,15:00:00,8:00:00,15:00:00,8:00:00,15:00:00,8:00:00,15:00:00,8:00:00,15:00:00,10:30:00,15:00:00
Caribe Bake Shop,2906 Fulton Rd,41.4723506,-81.70779250000001,1,4.0,Bakeries,Latin American,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,62,True,7:00:00,18:00:00,7:00:00,19:00:00,7:00:00,19:00:00,7:00:00,19:00:00,7:00:00,19:00:00,7:00:00,19:00:00,7:00:00,19:00:00
Georgio's Oven Fresh Pizza,3888 W 130th St,41.4483738,-81.780176,1,2.5,Pizza,other,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,12:00:00,20:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00,11:00:00,23:00:00
Our Town and All Around Dining Directory,6110 Mayfield Rd,41.519799799999994,-81.4592481,,3.5,other,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,,,,,,,,,,,,,,
Earth Bistro Cafe,11100 Clifton Ave,41.4863845,-81.7626989,2,4.5,Bar,other,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,169,False,10:00:00,15:00:00,,,,,11:30:00,21:00:00,11:30:00,21:00:00,11:30:00,21:00:00,11:30:00,21:00:00
Napoleon's Pizza,5956 State Rd,41.4008789,-81.710724,2,4.0,Pizza,other,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,51,False,11:00:00,21:00:00,15:00:00,21:00:00,15:00:00,21:00:00,15:00:00,21:00:00,11:00:00,21:00:00,11:00:00,23:00:00,11:00:00,23:00:00
Giovanni's Meats & Deli,5716 Mayfield Rd,41.5198247,-81.473596,1,4.0,Delis,other,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,22,True,,,9:00:00,18:00:00,9:00:00,18:00:00,,,9:00:00,18:00:00,9:00:00,18:00:00,8:00:00,18:00:00
Al's Deli,1717 E 9th,41.50223884,-81.68811575,1,4.0,Sandwiches,Mediterranean,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,60,True,,,6:30:00,15:00:00,6:30:00,15:00:00,6:30:00,15:00:00,6:30:00,15:00:00,6:30:00,15:00:00,6:30:00,14:00:00
Bylo Gyro Bob's,14007 Puritas Ave,41.4332682,-81.7905038,1,5.0,Sandwiches,other,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,False,,,,,,,,,,,,,,
Stone Oven Bakery Cafe,2267 Lee Rd,41.49795366,-81.56481579999999,1,4.0,Cafe,other,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,114,True,8:00:00,19:00:00,7:00:00,20:00:00,7:00:00,20:00:00,7:00:00,20:00:00,7:00:00,20:00:00,7:00:00,20:00:00,8:00:00,20:00:00
